constant_function,sum_function,product_function,naive_function,horner_function,bubblesort_function,quicksort_function,timsort_function,matmul_function,dot_function
2.300000005561742e-06,0.0008930999999989808,0.0008862999999976751,0.010183299999994231,0.0020428000000265447,1.3668174999999678,6.1000000016520055e-05,2.2900000033132528e-05,,
1.8000000068241206e-06,0.0007890999999986548,0.0008076000000016847,0.010273799999993116,0.0021451000000070053,1.3965387000000078,5.759999999099818e-05,2.2999999998773998e-05,,
1.8000000068241206e-06,0.000801700000003791,0.0008900999999994497,0.01014890000004698,0.002150699999958761,1.1362196000000042,6.669999999076025e-05,2.209999996694023e-05,,
1.599999961854337e-06,0.0007415000000037253,0.0008766999999991754,0.009742200000005141,0.0019855000000461587,1.1241722000000325,5.8100000046579225e-05,2.130000001443477e-05,,
1.499999996212864e-06,0.0007768000000041297,0.0008314999999967654,0.009368700000038643,0.001883000000020729,1.1063225999999986,5.8400000000347056e-05,2.0500000005085888e-05,,
1.4000000305713913e-06,0.0007410999999990509,0.0008112000000011221,0.008924299999989671,0.001809699999967052,1.130091900000025,5.9500000020307204e-05,2.069999999321226e-05,,
1.3999999737279722e-06,0.0007883999999975799,0.0007418000000001257,0.00892399999997906,0.0018690999999648734,1.131249299999979,6.239999999024803e-05,2.100000000382352e-05,,
1.499999996212864e-06,0.0008570000000034383,0.0009037000000020612,0.008981400000038775,0.0018563000000426653,1.1139090000000351,5.959999998594867e-05,2.2000000001298762e-05,,
1.3999999737279722e-06,0.0007264999999989641,0.0007804999999976303,0.009291700000005676,0.001921499999980369,1.1418289000000073,6.50999999720625e-05,2.2699999988162745e-05,,
1.8000000068241206e-06,0.0009461000000001718,0.0009100999999986925,0.010058599999979378,0.002149000000031265,1.4048581999999783,6.33000000220818e-05,2.319999998690037e-05,,
1.8000000068241206e-06,0.0008605999999957703,0.0008891000000019744,0.010283499999957256,0.0021715999999969426,1.3077226999999991,6.12999999702879e-05,2.119999999194988e-05,,
1.8999999724655938e-06,0.0007647999999988997,0.0009036000000008926,0.009401699999955326,0.0019452000000228509,1.1548903000000337,5.859999998847343e-05,2.030000001695953e-05,,
1.3999999737279722e-06,0.0007722000000001117,0.0008592999999947892,0.00912230000000136,0.0017619000000195226,1.2229426000000103,6.220000000212167e-05,2.2299999955066603e-05,,
1.8000000068241206e-06,0.0008174000000025217,0.000884200000001556,0.010096599999997123,0.002128200000015568,1.169411700000012,5.8400000000347056e-05,1.9899999983863374e-05,,
1.4000000305713913e-06,0.0008017999999978542,0.000920399999998267,0.008771899999999276,0.0018398999999931212,1.1388587000000143,6.070000000590881e-05,2.100000000382352e-05,,
1.499999996212864e-06,0.0007463999999970383,0.0008339999999975589,0.009294000000011238,0.002007399999968129,1.1541257000000087,5.860000004531685e-05,2.1100000026308408e-05,,
1.3999999737279722e-06,0.0008472999999966646,0.0009364000000005035,0.009059799999988629,0.0018744000000197047,1.1539981999999895,6.159999998089916e-05,2.0599999970727367e-05,,
1.499999996212864e-06,0.0007513000000045622,0.0009147000000027106,0.01054820000001655,0.0020203999999921507,1.1543285000000196,5.949999996346378e-05,2.1200000048793306e-05,,
1.3999999737279722e-06,0.000751499999999794,0.0008246000000013964,0.00960680000002867,0.0022003999999924413,1.159614500000032,6.199999995715189e-05,2.109999996946499e-05,,
1.499999996212864e-06,0.0008169999999978472,0.000946700000000078,0.009221900000000005,0.0018739000000209671,1.274793299999999,6.179999996902552e-05,2.250000000003638e-05,,
1.8000000068241206e-06,0.0007532999999995127,0.0008016999999966856,0.01032479999997804,0.002056799999991199,1.4469914000000017,5.9999999962201414e-05,2.2899999976289113e-05,,
2.19999998307685e-06,0.0008257000000000403,0.0008957999999950061,0.010349399999995512,0.002243500000020049,1.1745798999999693,0.00011680000000069411,2.2200000046268545e-05,,
1.599999961854337e-06,0.000740799999995545,0.0007548999999968942,0.009792100000026949,0.002037400000006073,1.1606850000000009,5.900000002156958e-05,2.119999999194988e-05,,
1.600000018697756e-06,0.0010364999999978863,0.0009858999999963203,0.00917680000003429,0.0018751000000065687,1.1679548999999838,5.980000003091845e-05,2.0099999971989746e-05,,
1.499999996212864e-06,0.0008196999999938726,0.0009201000000018666,0.008961199999987457,0.001800500000001648,1.1464451999999596,5.989999999655993e-05,2.080000001569715e-05,,
1.499999996212864e-06,0.0007620000000017058,0.0009872000000044068,0.008850100000017845,0.001876400000014655,1.3284635999999637,6.369999999833453e-05,2.0099999971989746e-05,,
1.8000000068241206e-06,0.0008884000000008996,0.0008095999999966352,0.010324400000001788,0.002251100000023598,1.4546485000000189,6.300000001147055e-05,2.2000000001298762e-05,,
1.499999996212864e-06,0.000815200000005234,0.0008109000000047217,0.009686400000020969,0.001956900000038786,1.2274684000000209,6.110000003900495e-05,2.330000000938525e-05,,
1.7999999499807018e-06,0.0007947000000001481,0.0008782999999965568,0.010616799999979776,0.002075800000000072,1.4834715999999732,5.940000005466573e-05,2.160000002504603e-05,,
1.6999999843392288e-06,0.0007464000000041437,0.0008886000000032368,0.010327900000049794,0.002160599999967872,1.4759521999999947,6.150000001525768e-05,2.250000000003638e-05,,
1.8000000068241206e-06,0.000816000000000372,0.000983200000000295,0.010435499999971398,0.0022218000000293614,1.3934957000000168,6.319999999959691e-05,2.2000000001298762e-05,,
1.8000000068241206e-06,0.0009219999999956485,0.0012322999999980766,0.010350600000037955,0.0022086000000172135,1.4687706000000276,6.150000001525768e-05,2.2199999989425127e-05,,
1.7999999499807018e-06,0.0009359000000017659,0.0011255000000005566,0.010592700000017885,0.0022255999999742926,1.5094850000000406,6.310000003395544e-05,2.250000000003638e-05,,
1.8999999724655938e-06,0.001064099999993573,0.0009037999999961244,0.010268199999984516,0.002181000000007316,1.4299398999999653,5.859999998847343e-05,6.629999995766411e-05,,
1.3000000080864993e-06,0.0007500999999976443,0.0008550999999954456,0.009068500000012136,0.0018220000000042085,1.2021708000000328,6.040000005214097e-05,2.0500000005085888e-05,,
1.499999996212864e-06,0.0008558000000036259,0.0011186999999992508,0.009432899999978872,0.0018426999999974208,1.1914345999999796,7.419999997182458e-05,2.2299999955066603e-05,,
1.9000000293090129e-06,0.0008338000000023271,0.0009366000000028407,0.009779400000013537,0.002003199999990102,1.2821511000000214,6.270000000085929e-05,2.2999999998773998e-05,,
1.6999999843392288e-06,0.0007645999999965625,0.0008818999999959942,0.01056889999995292,0.002232700000035948,1.3166542000000163,6.229999996776313e-05,2.0599999970727367e-05,,
1.4000000305713913e-06,0.0009510000000005903,0.0013253999999989219,0.009456300000010742,0.001904599999988932,1.2045835000000125,6.290000004582906e-05,2.160000002504603e-05,,
1.499999996212864e-06,0.0007907999999972048,0.0008848000000014622,0.009487499999977445,0.0019314000000463238,1.1832056999999736,6.230000002460656e-05,2.1699999990687505e-05,,
1.4000000305713913e-06,0.0008302000000028897,0.0009353999999959228,0.010655100000008131,0.002188199999977769,1.205089600000008,5.590000000665896e-05,2.0500000005085888e-05,,
1.4000000305713913e-06,0.0007964000000058036,0.0010383999999987736,0.00903130000000374,0.0018923999999742593,1.2313785000000053,6.120000000464644e-05,2.2999999998773998e-05,,
1.8000000068241206e-06,0.0007959999999940237,0.0008955000000057112,0.011218799999994644,0.0022965999999655646,1.5055484000000092,6.65000000026339e-05,2.2699999988162745e-05,,
1.8000000068241206e-06,0.0008605000000017071,0.0009297000000003663,0.010631599999953778,0.002268899999990026,1.5349495000000388,6.020000000717118e-05,2.2899999976289113e-05,,
1.9999999949504854e-06,0.0007786999999979116,0.0009781000000046447,0.010320900000010623,0.002231099999960407,1.5091464999999855,6.089999999403517e-05,2.1699999990687505e-05,,
1.6999999843392288e-06,0.000876400000002775,0.0009639999999961901,0.010528899999997066,0.0021964999999681822,1.2781612999999652,6.1000000016520055e-05,2.000000000634828e-05,,
1.3000000080864993e-06,0.0007775999999992678,0.0009394000000000347,0.009425399999997808,0.0019464999999740946,1.23026440000001,5.7900000001609435e-05,1.9800000018221908e-05,,
1.8000000068241206e-06,0.0008155000000016344,0.0009765000000001578,0.009230399999978543,0.0019512000000077023,1.2302842999999941,6.369999999833453e-05,2.0099999971989746e-05,,
1.5000000530562831e-06,0.0008526999999958207,0.0010511000000050785,0.009773499999994328,0.002021500000012111,1.2535953999999947,6.3799999963976e-05,2.000000000634828e-05,,
1.499999996212864e-06,0.0007987000000042599,0.0009265000000056034,0.009659599999963577,0.001900999999975284,1.2096736000000303,5.9200000009695934e-05,1.939999998512576e-05,,
1.7999999499807018e-06,0.0008710999999976821,0.001046999999999798,0.009250500000007378,0.001915499999995518,1.2435133000000178,6.0000000019044826e-05,2.0900000038182046e-05,,
1.599999961854337e-06,0.0008456999999992831,0.0009471999999988157,0.009622700000022627,0.0019618000000036773,1.2404954999999518,5.930000003218083e-05,1.9300000019484287e-05,,
1.8000000068241206e-06,0.0008425999999985834,0.0008807000000032872,0.009423600000047829,0.0019072000000051046,1.3886196000000268,6.199999995715189e-05,2.030000001695953e-05,,
1.3000000080864993e-06,0.0008030999999988353,0.0011392000000043367,0.010673299999950814,0.002276800000004186,1.309938499999987,5.9700000008433556e-05,2.0500000005085888e-05,,
1.499999996212864e-06,0.0008486000000047511,0.0008947000000034677,0.009587800000019795,0.00193530000001374,1.2326868000000104,6.65000000026339e-05,2.1699999990687505e-05,,
1.499999996212864e-06,0.0008678000000017505,0.0010059999999967317,0.009855399999992187,0.001987799999994877,1.2479988999999705,6.039999999529755e-05,2.0599999970727367e-05,,
1.4000000305713913e-06,0.0008063999999947669,0.0009112000000044418,0.009466300000042338,0.001954799999964507,1.2507466999999792,6.359999997584964e-05,2.109999996946499e-05,,
1.6999999843392288e-06,0.0008775000000014188,0.0010546999999974105,0.009715699999958359,0.0019176000000129527,1.2509348000000386,5.7900000001609435e-05,2.080000001569715e-05,,
1.499999996212864e-06,0.0007961000000022977,0.0009154999999978486,0.009712700000022778,0.001928700000007666,1.2763686000000118,5.809999998973581e-05,2.069999999321226e-05,,
1.600000018697756e-06,0.0008280999999996652,0.000985299999996414,0.009457100000020093,0.0019385999999599333,1.2426730999999904,6.270000000085929e-05,2.1899999978813867e-05,,
1.599999961854337e-06,0.0009239000000036413,0.0008930000000049176,0.009978300000000221,0.0019828000000075012,1.2839114000000222,6.369999999833453e-05,2.100000000382352e-05,,
1.499999996212864e-06,0.000809399999994298,0.0008819999999971628,0.010211099999992257,0.0019692999999847416,1.2576760000000036,5.779999997912455e-05,2.0399999982601003e-05,,
1.4000000305713913e-06,0.0008866000000011809,0.0009516000000004965,0.0099116999999751,0.0019567999999594576,1.2753448999999932,5.7400000002871814e-05,2.0099999971989746e-05,,
1.4000000305713913e-06,0.000857899999999745,0.0009204999999994357,0.009545099999968444,0.0019930999999928645,1.2767833000000337,6.609999996953775e-05,2.260000002252127e-05,,
1.8000000068241206e-06,0.0008449999999982083,0.0008193999999974722,0.010199499999998808,0.0020169000000009873,1.2762662000000091,5.8400000000347056e-05,1.9899999983863374e-05,,
1.499999996212864e-06,0.0009256999999962545,0.000990499999993233,0.00954639999997653,0.0019191000000091665,1.271466700000019,6.059999998342391e-05,1.950000000761065e-05,,
1.600000018697756e-06,0.0009357999999934918,0.0008964000000020178,0.009664900000018406,0.0019475999999940532,1.3021575000000212,5.7200000014745456e-05,1.9600000030095543e-05,,
1.8000000068241206e-06,0.0008796000000046433,0.0009767999999965582,0.009466499999973621,0.0019131999999899567,1.2809462999999823,6.120000000464644e-05,2.069999999321226e-05,,
1.499999996212864e-06,0.000816000000000372,0.0010057000000003313,0.01023969999999963,0.002113000000008469,1.3009476999999947,6.329999996523838e-05,2.1399999980076245e-05,,
1.600000018697756e-06,0.0010711999999983846,0.0009390999999965288,0.010403499999995349,0.0019993999999883267,1.2683444000000463,6.150000001525768e-05,1.99000000407068e-05,,
1.4000000305713913e-06,0.0008051000000008912,0.000935200000000691,0.009974200000044677,0.001977300000021387,1.2925723000000175,6.150000001525768e-05,2.0900000038182046e-05,,
1.9000000293090129e-06,0.0008982000000017365,0.0009450999999955911,0.009732699999972285,0.001991800000041621,1.2985257000000274,6.730000001198277e-05,2.1899999978813867e-05,,
1.499999996212864e-06,0.0009992000000025314,0.0009243999999952734,0.010268999999993866,0.002054699999973764,1.2795040000000313,6.170000000338405e-05,2.0500000005085888e-05,,
1.5000000530562831e-06,0.0008204000000020528,0.0009287999999969543,0.009398300000043493,0.0021918999999570588,1.282667599999968,6.380000002081945e-05,2.3499999997511622e-05,,
1.499999996212864e-06,0.0009000000000014552,0.0008926000000002432,0.009900200000004132,0.001936900000032437,1.2898690999999758,6.310000003395544e-05,2.030000001695953e-05,,
1.3999999737279722e-06,0.0009090000000000487,0.0009410999999985847,0.01223039999996445,0.0019970999999827654,1.3070644999999672,6.120000000464644e-05,2.119999999194988e-05,,
1.4000000305713913e-06,0.0008580000000009136,0.000893699999998887,0.009934799999996358,0.002073999999993248,1.3258236000000352,6.369999999833453e-05,2.0500000005085888e-05,,
1.5000000530562831e-06,0.000819700000000978,0.0009324999999975603,0.00964129999999841,0.001979800000015075,1.3087644000000296,6.019999995032777e-05,1.9799999961378493e-05,,
1.3999999737279722e-06,0.0008996000000038862,0.001021000000001493,0.009756100000004151,0.001997700000003988,1.529885199999967,6.300000001147055e-05,2.0599999970727367e-05,,
1.4000000305713913e-06,0.0008903000000017869,0.0009481000000022277,0.010170800000025793,0.0020854999999642128,1.2955013000000122,6.310000003395544e-05,1.9800000018221908e-05,,
1.4000000305713913e-06,0.0008222000000017715,0.0009283999999993853,0.0097597000000178,0.001954499999953896,1.3129301000000169,6.239999999024803e-05,2.159999996820261e-05,,
1.499999996212864e-06,0.0009483000000045649,0.0009772999999952958,0.01004449999999224,0.0020331999999712025,1.6078051000000069,6.569999999328502e-05,2.310000002125889e-05,,
1.8000000068241206e-06,0.000812299999999766,0.0010180000000019618,0.010957700000005843,0.0023239000000216947,1.6593707000000109,6.339999998772328e-05,2.259999996567785e-05,,
2.100000017435377e-06,0.0008552999999977828,0.0009562000000045145,0.010973999999976058,0.0022363999999583943,1.6847179000000096,6.249999995588952e-05,2.399999999624925e-05,,
1.8999999724655938e-06,0.0010496000000017602,0.0009873999999996386,0.011595300000010413,0.0024106999999844447,1.657624300000009,6.819999998697314e-05,2.4899999971239595e-05,,
1.9999999949504854e-06,0.0008299999999934471,0.0008367000000006897,0.011733699999979308,0.002475400000037098,1.6742242999999917,6.0500000017782434e-05,2.100000000382352e-05,,
1.4000000305713913e-06,0.00093389999999971,0.0009732000000042262,0.011228299999970659,0.0021621000000209287,1.695731799999976,6.640000003699242e-05,2.519999998185085e-05,,
1.8999999724655938e-06,0.0009104000000021983,0.000889600000000712,0.011496599999986756,0.002386199999989458,1.670152499999972,6.51999999945474e-05,2.2900000033132528e-05,,
1.8000000068241206e-06,0.0008699999999990382,0.0009331999999986351,0.011004700000000868,0.0023218000000042593,1.6946007000000236,6.790000003320529e-05,2.280000001064764e-05,,
1.8000000068241206e-06,0.0008302000000028897,0.0010204000000015867,0.011248299999977007,0.0023611000000300928,1.659862099999998,7.119999997939885e-05,2.339999997502673e-05,,
1.8000000068241206e-06,0.001000099999998838,0.0009062000000028547,0.01094769999997425,0.002367700000036166,1.3644508000000428,6.719999998949787e-05,2.2699999988162745e-05,,
1.499999996212864e-06,0.0009137000000052353,0.0010677000000001158,0.009716199999957098,0.002084899999999834,1.3499684999999886,6.120000000464644e-05,2.0899999981338627e-05,,
1.3999999737279722e-06,0.0008168000000026154,0.0009421999999972286,0.009941700000013045,0.0020377000000166845,1.3520967999999698,0.00011749999998755813,3.950000001395893e-05,,
1.499999996212864e-06,0.0009786999999974455,0.001028400000002705,0.010198800000011944,0.001963999999986754,1.357963199999972,6.6399999980149e-05,2.0700000050055678e-05,,
1.499999996212864e-06,0.0008283000000020024,0.000946700000000078,0.009826500000031048,0.0020015000000057626,1.3424516000000042,6.0999999959676636e-05,2.0399999982601003e-05,,
1.4000000305713913e-06,0.0008577000000045132,0.0009520999999992341,0.010107000000004971,0.002041499999961616,1.3505283000000077,6.109999998216153e-05,2.0599999970727367e-05,,
1.3999999737279722e-06,0.0009841999999977702,0.0010971000000026265,0.009888899999964451,0.0020147000000179105,1.3718754000000215,6.319999999959691e-05,2.0399999982601003e-05,,
1.4000000305713913e-06,0.0008333999999976527,0.0009386999999989598,0.00978080000004411,0.001979100000028211,1.3732054999999832,6.289999998898566e-05,2.119999999194988e-05,,
1.5000000530562831e-06,0.0009052999999994427,0.0010389999999986799,0.010183600000004844,0.002113100000030954,1.39282350000002,6.089999999403517e-05,2.080000001569715e-05,,
1.4000000305713913e-06,0.0012329999999991514,0.0010146999999989248,0.00976920000005066,0.00203539999995428,1.3990162000000057,6.489999998393614e-05,2.250000000003638e-05,,
1.9999999949504854e-06,0.0008824000000018373,0.0009279000000006477,0.011019399999952384,0.0025952000000302178,1.7445071999999868,6.619999999202264e-05,2.2899999976289113e-05,,
1.8000000068241206e-06,0.0008486999999988143,0.0010396999999997547,0.010264399999982743,0.0020192000000065487,1.3919212999999786,6.0000000019044826e-05,2.0500000005085888e-05,,
1.499999996212864e-06,0.0008583999999984826,0.0009542999999965218,0.00986169999998765,0.0019933000000378343,1.3669270999999978,6.869999998571076e-05,2.250000000003638e-05,,
2.099999960591959e-06,0.0009129999999970551,0.0009979000000015503,0.010664700000006631,0.002117100000020855,1.6846808000000235,7.03000000044085e-05,2.280000001064764e-05,,
1.6999999843392288e-06,0.0008470000000002642,0.0009337999999985414,0.011022299999979168,0.0027314999999816787,1.6086903000000348,5.8700000010958327e-05,2.019999999447464e-05,,
1.3999999737279722e-06,0.0009309000000001788,0.0010037000000053808,0.009869799999989937,0.0020498000000088727,1.4109551000000238,5.9500000020307204e-05,1.9800000018221908e-05,,
1.499999996212864e-06,0.0009548000000023649,0.0009623000000047455,0.009848900000008598,0.002057400000012421,1.4047193999999763,6.090000005087859e-05,2.2999999998773998e-05,,
1.8999999724655938e-06,0.000931899999997654,0.0009070999999991614,0.011564800000030571,0.002721600000029412,1.409159700000032,6.65000000026339e-05,1.9300000019484287e-05,,
1.4000000305713913e-06,0.0009157000000001858,0.0009293000000027973,0.010073499999975866,0.001985199999978704,1.3892670999999837,6.250000001273294e-05,2.1100000026308408e-05,,
1.499999996212864e-06,0.0008487999999999829,0.0009134000000017295,0.009720200000003842,0.001996099999985289,1.4140932999999904,6.909999996196348e-05,2.8400000019246363e-05,,
4.1000000123858635e-06,0.0009326999999998975,0.0009285000000005539,0.010812700000030873,0.0021866000000159147,1.4012195999999904,6.249999995588952e-05,2.0600000027570786e-05,,
1.5000000530562831e-06,0.0009026000000034173,0.0009218000000004167,0.010077799999976378,0.0020293000000037864,1.4473926000000006,6.669999999076025e-05,2.100000000382352e-05,,
1.8999999724655938e-06,0.0008992999999932749,0.0008935000000036553,0.010667300000022806,0.002079100000003109,1.4158001999999783,6.209999997963678e-05,2.100000000382352e-05,,
1.499999996212864e-06,0.0008339999999975589,0.0009275000000030786,0.009966999999960535,0.0020498999999745138,1.6356867000000082,6.030000002965608e-05,2.329999995254184e-05,,
1.9000000293090129e-06,0.000911299999998505,0.00102430000000453,0.011313599999994041,0.002446399999996629,1.7414112999999816,6.110000003900495e-05,2.310000002125889e-05,,
1.6999999843392288e-06,0.0008603999999934331,0.0009940999999997757,0.011308900000017276,0.002486200000021199,1.7031021999999894,6.089999999403517e-05,2.319999998690037e-05,,
1.6999999843392288e-06,0.0008446000000006393,0.0009744999999981019,0.011392700000044442,0.0024270999999771448,1.5081937000000494,6.33000000220818e-05,2.119999999194988e-05,,
1.3999999737279722e-06,0.0009231000000013978,0.0009246000000047161,0.009899700000005396,0.002282600000000912,1.4079074999999648,6.339999998772328e-05,2.1699999990687505e-05,,
1.6999999843392288e-06,0.0008645999999998821,0.0008786000000000627,0.010702600000001894,0.0021720000000300392,1.4271090999999956,6.049999996093903e-05,2.0899999981338627e-05,,
1.4000000305713913e-06,0.0009287999999969543,0.003941699999998605,0.009961599999996906,0.0020498000000088727,1.420893100000001,6.559999997080014e-05,2.0999999946980097e-05,,
1.5000000530562831e-06,0.0009457000000026028,0.0010480000000043788,0.010021499999993466,0.0020064999999931388,1.5522667000000183,6.220000000212167e-05,2.2899999976289113e-05,,
1.6999999843392288e-06,0.0008698999999978696,0.0010607999999976414,0.011181699999951887,0.002473399999985304,1.6144016000000647,6.240000004709145e-05,2.0700000050055678e-05,,
1.3999999737279722e-06,0.0008902000000006183,0.0010019999999997253,0.010041500000056658,0.002071600000022045,1.4431273999999803,6.12999999702879e-05,2.0399999925757584e-05,,
1.3999999737279722e-06,0.0008856999999977688,0.0010114999999970564,0.009889499999985674,0.0022304999999960273,1.410236800000007,6.12999999702879e-05,2.0899999981338627e-05,,
1.3999999737279722e-06,0.0009526999999991403,0.0010457000000059224,0.009969500000011068,0.0020214999999552674,1.4202192000000196,6.91000000188069e-05,2.210000002378365e-05,,
1.5000000530562831e-06,0.001032100000003311,0.001046600000002229,0.010934600000041428,0.002185100000019702,1.7220468000000435,6.329999996523838e-05,2.280000001064764e-05,,
1.6999999843392288e-06,0.0008743000000066559,0.0009136999999981299,0.011524200000053495,0.002522699999985889,1.5287600999999995,6.349999989652133e-05,2.0700000050055678e-05,,
1.3999999737279722e-06,0.0008695000000003006,0.0009609000000025958,0.010013899999989915,0.0021622000000434127,1.4311792000000878,5.9999999962201414e-05,2.029999996011611e-05,,
1.3000000080864993e-06,0.000954499999998859,0.0009335999999962041,0.010073700000020835,0.0020477000000482803,1.4461004999999432,6.760000007943745e-05,2.1400000036919664e-05,,
2.100000074278796e-06,0.0008659000000008632,0.0009977000000063185,0.012498000000050524,0.002279900000075941,1.4461646999999402,6.369999994149111e-05,2.0599999970727367e-05,,
1.3999999737279722e-06,0.0008647000000010507,0.0010612000000023158,0.010129000000006272,0.002083200000015495,1.4401639999999816,6.12999999702879e-05,2.109999991262157e-05,,
1.9000000293090129e-06,0.000945000000001528,0.0009441999999992845,0.010364499999923279,0.002117099999964012,1.4716426999999612,6.399999995210237e-05,2.340000003187015e-05,,
1.599999905010918e-06,0.0009326999999998975,0.0010163999999974749,0.009983799999986331,0.0020917000000508787,1.6773948999999675,6.589999998141138e-05,2.239999992070807e-05,,
1.8000000636675395e-06,0.0009642000000056328,0.0010126999999968689,0.011749800000075084,0.002565000000004148,1.868238799999972,6.25999999783744e-05,2.329999995254184e-05,,
1.7999999499807018e-06,0.0008657999999996946,0.0009695999999976834,0.011651099999994585,0.0022774999999910506,1.8442886000000271,6.659999996827537e-05,2.079999990201032e-05,,
1.40000008741481e-06,0.0009312000000036846,0.0009896999999980949,0.01169470000002093,0.002311599999984537,1.8042658999999048,6.740000003446768e-05,2.300000005561742e-05,,
1.8000000636675395e-06,0.001037900000000036,0.001077000000002215,0.011621900000022832,0.002514000000019223,1.7935019999999895,6.580000001576991e-05,2.090000009502546e-05,,
1.3999999737279722e-06,0.0008704999999977758,0.000930700000004947,0.01026769999998578,0.002150099999994381,1.4743753000000197,6.630000007135095e-05,2.1299999957591353e-05,,
1.5000000530562831e-06,0.0008737999999937074,0.0010377000000048042,0.01023099999997612,0.002177999999958047,1.5081859999999097,6.289999998898566e-05,2.1300000071278184e-05,,
1.5000000530562831e-06,0.0010221000000001368,0.0010544999999950733,0.010278900000002977,0.002132100000039827,1.4996704999999793,6.78000000107204e-05,2.329999995254184e-05,,
1.7999999499807018e-06,0.0008837999999968815,0.0008732000000009066,0.011651000000028944,0.0024847999999337844,1.8814071000000467,6.819999998697314e-05,2.430000006370393e-05,,
1.7999999499807018e-06,0.0008985000000052423,0.0010430000000027917,0.011687999999935528,0.002568399999972825,1.7978767999999263,6.229999996776313e-05,2.0899999981338627e-05,,
1.3999999737279722e-06,0.0010516000000038161,0.000981199999998239,0.011661500000059277,0.0026375999999572733,1.861461599999984,6.550000000515865e-05,2.0499999891399053e-05,,
1.3999999737279722e-06,0.0009518999999968969,0.000979899999997258,0.010249100000010005,0.0021117000000003827,1.7065205000000103,5.869999995411491e-05,2.080000001569715e-05,,
1.5000000530562831e-06,0.0009007999999965932,0.0011454000000057363,0.01068920000000162,0.0020779000000175074,1.5032708999999609,6.830000006630144e-05,2.040000003944442e-05,,
1.600000018697756e-06,0.0008941999999976247,0.0008833999999993125,0.010425800000007257,0.002164399999969646,1.5187232999999196,6.12999999702879e-05,2.029999996011611e-05,,
1.5000000530562831e-06,0.0008844999999979564,0.0010709000000019842,0.010603900000091926,0.0021458000001075557,1.4994831000000204,6.190000010519725e-05,2.0599999970727367e-05,,
1.3999999737279722e-06,0.0008860999999953378,0.0010450000000048476,0.01066040000000612,0.002180199999997967,1.5190817999999808,6.530000007387571e-05,2.0599999970727367e-05,,
1.4999999393694452e-06,0.000961500000002502,0.0010624000000021283,0.010444900000038615,0.0021620999999640844,1.5160657999999785,6.38999999864609e-05,2.1500000002561137e-05,,
1.600000018697756e-06,0.0009694000000024516,0.0010186999999959312,0.010290999999938322,0.002131099999928665,1.5328453999999283,6.689999997888664e-05,2.280000001064764e-05,,
1.600000018697756e-06,0.0008874000000034243,0.0010924000000045453,0.010908900000003996,0.002147900000068148,1.529446699999994,6.010000004152971e-05,2.170000004753092e-05,,
1.3999999737279722e-06,0.0010665000000003033,0.001003799999999444,0.010542200000031698,0.0021095000000741493,1.5515397000000348,6.559999997080014e-05,2.1400000036919664e-05,,
1.5000000530562831e-06,0.0008890000000008058,0.000954499999998859,0.010595800000032796,0.0021332999999685853,1.5340459000000235,6.659999996827537e-05,2.1899999978813867e-05,,
1.5000000530562831e-06,0.0008927000000014118,0.0012580999999940445,0.010789899999963382,0.0022128000000520838,1.5504912000000104,6.329999996523838e-05,2.0700000050055678e-05,,
1.3999999737279722e-06,0.0008908000000005245,0.001046600000002229,0.010626800000068215,0.002149499999973159,1.5437174999999568,6.34000000445667e-05,2.159999996820261e-05,,
1.3999999737279722e-06,0.0009726999999983832,0.0009413999999949851,0.010654100000010658,0.002138899999977184,1.5465090000000146,6.359999997584964e-05,2.1100000026308408e-05,,
1.3999999737279722e-06,0.0010159999999999059,0.0011075999999974329,0.010534400000096866,0.0021338000000241664,1.5572471000000403,6.25999999783744e-05,1.9800000018221908e-05,,
1.40000008741481e-06,0.0008999000000002866,0.0009873999999996386,0.010456299999987095,0.0021497000000181288,1.5517267000000174,6.510000002890592e-05,1.9899999983863374e-05,,
1.4999999393694452e-06,0.0008972000000042613,0.001017300000000887,0.01054840000006152,0.0022642999999789018,1.5626604000000268,6.550000000515865e-05,2.210000002378365e-05,,
1.600000018697756e-06,0.001137299999996344,0.0010302000000024236,0.010405999999989035,0.0021346000000903587,1.5441678000000816,6.530000007387571e-05,2.0999999946980097e-05,,
1.5000000530562831e-06,0.0009838000000002012,0.0009864000000021633,0.010751699999900666,0.0021900000000414366,1.5604936999999384,6.51999999945474e-05,2.1500000002561137e-05,,
1.5000000530562831e-06,0.0009668999999945527,0.00098080000000067,0.01071039999999357,0.0021694000000707088,1.5692910000000209,6.419999999707215e-05,2.0599999970727367e-05,,
1.6999999843392288e-06,0.0009052999999994427,0.0009925000000023942,0.010669000000007143,0.0021513000000368265,1.5565826000000698,9.209999996073748e-05,2.1100000026308408e-05,,
1.3000000080864993e-06,0.0008995999999967808,0.0010733999999956723,0.01077630000008867,0.0021964000000025408,1.7328183999999285,5.859999998847343e-05,2.079999990201032e-05,,
1.3999999737279722e-06,0.0008930999999989808,0.0010630000000020345,0.010348300000032395,0.002199499999960608,1.5590768999999227,6.849999999758437e-05,2.0899999981338627e-05,,
1.6999999843392288e-06,0.001031799999999805,0.0010852999999997337,0.010778100000038648,0.0021759999999630963,1.578186300000084,6.199999995715189e-05,2.0899999981338627e-05,,
1.6999999843392288e-06,0.000895300000003374,0.0009904000000062751,0.010702500000093096,0.0022023999999873922,1.5779565999999932,9.17000000981716e-05,1.9700000052580435e-05,,
